,nct_id,smiless_first,block_desc,PCA1,PCA2
5605,NCT00193180,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,others,-0.38091039246649167,0.14321121156230038
5606,NCT00722176,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,Mental and behavioural disorders,-0.43943548501652063,-0.030695702261890532
5607,NCT01193218,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,"Endocrine, nutritional and metabolic diseases",5.463519278873624,-0.21983167166465592
5608,NCT00288249,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](CC=C)[C@H]1O)C1=CC=C2SC(C)=NC2=C1,others,-0.7126928745597712,0.543826659662107
5609,NCT01023516,CN1N=CC=C1C1=C(C)N(C2=CC=CC(=C2)C(F)(F)F)C(=O)C(=C1)C(=O)NCC1=NC=C(C=C1)S(C)(=O)=O,Diseases of the nervous system,-0.9604658190231372,-0.054081705571327965
5610,NCT01439282,[H][C@@]12O[C@@]3([H])CCC4CC(=O)C[C@H]5[C@H](C[C@H]6O[C@H](C[C@@H](C)C6=C)CC[C@@H]6O[C@H](CC6=C)CC[C@@]67C[C@@H](O[C@H]1[C@@H](O6)[C@@]3([H])O4)[C@@H]2O7)O[C@H](C[C@H](O)CN)[C@@H]5OC,"Endocrine, nutritional and metabolic diseases",-0.6425467823041324,0.5063705673070149
5611,NCT00646659,N[C@@H](CCCNC(N)=N)C(O)=O,others,-1.1721690204145794,-1.3030337442824906
5612,NCT00567229,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,others,0.014733062800756208,0.3566230614518384
5613,NCT00319618,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,others,-1.0014379767104389,0.3256328575433019
5614,NCT00634595,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,Neoplasms,-0.3288316544642889,7.376610360978347
5615,NCT00420420,CC1=NC2=CC=CC(=C2C(=O)N1C1=CC=C(OCCCN2CCCC2)C=C1)C(F)(F)F,Diseases of the nervous system,-0.2880960204034465,0.1279608977824578
5616,NCT00352365,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,others,0.014733062800756208,0.3566230614518384
5617,NCT01035502,[H]\C(CCCCCCCC)=C(\[H])CCCCCCCC(=O)OC[C@@]1([H])O[C@@]([H])(N2C=CC(=N)N=C2O)[C@@]([H])(O)[C@]1([H])O,others,-1.1504993370399381,0.07465306628749398
5618,NCT00508404,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,Neoplasms,-0.7379819392185127,-0.3078814893030372
5619,NCT01388491,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,"Injury, poisoning and certain other consequences of external causes",-0.6828863636343511,-0.01352792570712744
5620,NCT00722072,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H],others,-0.9194050485189921,0.09630476463898632
5621,NCT00652366,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,Neoplasms,-0.8432645667411695,-0.13236164327527103
5622,NCT00036868,FC1=CNC(=O)NC1=O,others,-0.8275520079908194,-1.0096032958514678
5623,NCT01564459,C[C@@H]1CC[C@@H](COC2=CC=C(F)C=N2)CN1C(=O)C1=CC(C)=CC=C1C1=NC=CC=N1,Diseases of the nervous system,-0.34962162114430295,0.5308998007265215
5624,NCT00072280,ClCCN(CCCl)P1(=O)NCCCO1,others,-1.098500051706053,-1.981432611503475
5625,NCT01031225,CC(C)C1=CC(C2=NN=C(O)N2C2=CC=C3N(C)C=CC3=C2)=C(O)C=C1O,others,-0.9595689666624017,-0.4720220067925786
5626,NCT00725764,COC1=C(OCCCN2CCOCC2)C=C2N=CC=C(OC3=C(F)C=C(C=C3)N=C(O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C2=C1,others,-1.285376560281703,1.1242078855452668
5627,NCT00653185,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Certain conditions originating in the perinatal period,5.463519278873624,-0.21983167166465592
5628,NCT00611247,CSCC[C@H](N)C(O)=O,others,-1.0874016985677042,-1.0708973017397303
5629,NCT01173471,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Factors influencing health status and contact with health services,5.463519278873624,-0.21983167166465592
5630,NCT01363349,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,Mental and behavioural disorders,-0.43943548501652063,-0.030695702261890532
5631,NCT01458301,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the genitourinary system,5.463519278873624,-0.21983167166465592
5632,NCT00431782,CC(OC(=O)C1=CC=C(CC2=C(O)C3=CC=CC=C3OC2=O)C=C1)(C(F)(F)F)C(F)(F)F,Diseases of the circulatory system,-1.0178049302844427,0.04120198424526073
5633,NCT00217425,ClCCN(CCCl)P1(=O)NCCCO1,"Injury, poisoning and certain other consequences of external causes",-1.098500051706053,-1.981432611503475
5634,NCT00268242,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,others,-0.7379819392185127,-0.3078814893030372
5635,NCT00568061,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1NC=NC2=O,Diseases of the circulatory system,-0.9024251279122274,-0.6209023375913385
5636,NCT00619866,COC1=C(F)C(=CC=C1)C1=C(C)N(CC2=C(C=CC=C2F)C(F)(F)F)C(=O)N(C[C@H](NCCCC(O)=O)C2=CC=CC=C2)C1=O,Diseases of the genitourinary system,-0.5979064985838114,0.5382166848968577
5637,NCT00524810,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O,others,-0.383866308401845,1.605677730920875
5638,NCT00119496,CCN1C=C(C(O)=O)C(=O)C2=C1C=C(C=C2)C1=CC=NC=C1,Diseases of the respiratory system,-0.9328678899676968,-0.28720157577492056
5639,NCT00461682,FC(F)(F)C1=CC=C(N=C1)N1CC[C@H](C1)NC(=O)NC1=CC=CC=C1Br,Diseases of the digestive system,-0.3735898415046801,0.1939252060804874
5640,NCT00535418,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,others,-0.3910328940605715,-1.2129030279843285
5641,NCT00377325,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,Diseases of the skin and subcutaneous tissue,-0.5504387324806888,0.14380113751066625
5642,NCT00055471,COC1=NC(C)=CN=C1NS(=O)(=O)C1=CC=CN=C1C1=CC=C(C=C1)C1=NN=CO1,Certain infectious and parasitic diseases,-1.200191832679362,-0.2204086727523528
5643,NCT00424814,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1,Factors influencing health status and contact with health services,-0.29289247572648197,0.5251705483641438
5644,NCT01038752,CC1=C(NC(=O)C2=CC(NC(=O)NC3=CC=CC(=C3)C(=O)NC3=C(C)C=CC(=C3)C(=O)NC3=C4C(C=C(C=C4S(O)(=O)=O)S(O)(=O)=O)=C(C=C3)S(O)(=O)=O)=CC=C2)C=C(C=C1)C(=O)NC1=C2C(C=C(C=C2S(O)(=O)=O)S(O)(=O)=O)=C(C=C1)S(O)(=O)=O,others,-1.0612114814319582,-0.16508473849943978
5645,NCT00181532,COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C,Neoplasms,-1.3389836271375015,-0.24138385466226506
5646,NCT01217112,CCCCCC1=CC(O)=C([C@@H]2C=C(C)CC[C@H]2C(C)=C)C(O)=C1,"Endocrine, nutritional and metabolic diseases",-0.8415918187682293,0.06859879813193893
5647,NCT00186121,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,others,-0.26400035202781197,-0.7433080546012076
5648,NCT01184508,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the nervous system,5.463519278873624,-0.21983167166465592
5649,NCT00299988,CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C=O)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1,Diseases of the nervous system,-0.5048714297269805,6.097871718773157
5650,NCT00546364,[H][C@]12C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC[C@@]1(C)O2)C(\C)=C\C1=CSC(C)=N1,others,-0.8093950249308712,0.7497745424814123
5651,NCT00413205,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the respiratory system,5.463519278873624,-0.21983167166465592
5652,NCT00263718,O[C@H](\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)C1CC1,Diseases of the skin and subcutaneous tissue,-0.9534035064059025,-0.037901056449441084
5653,NCT01476475,[Na+].[Na+].[O-]P([O-])(F)=O,"Endocrine, nutritional and metabolic diseases",-1.138879934218746,-1.580748872962933
5654,NCT00570401,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,others,-0.38091039246649167,0.14321121156230038
5655,NCT00612456,ClCCN(CCCl)P1(=O)NCCCO1,Diseases of the eye and adnexia,-1.098500051706053,-1.981432611503475
5656,NCT00565812,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the musculoskeletal system and connective tissue,5.463519278873624,-0.21983167166465592
5657,NCT00735917,CN1CCN(CCOC2=CC3=C(C(NC4=C(Cl)C=CC5=C4OCO5)=NC=N3)C(OC3CCOCC3)=C2)CC1,Neoplasms,-0.14418028549095901,0.4085646959496235
5658,NCT00497224,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,Neoplasms,-0.8432645667411695,-0.13236164327527103
5659,NCT00087048,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O,others,-0.7056494683178359,0.5639264073658611
5660,NCT01167257,N[C@@H](CO)C(O)=O,Diseases of the genitourinary system,-1.2593733809099024,-1.1465712602217466
5661,NCT00052312,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,Diseases of the genitourinary system,-0.3288316544642889,7.376610360978347
5662,NCT00070291,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,"Injury, poisoning and certain other consequences of external causes",-0.5504387324806888,0.14380113751066625
5663,NCT01404585,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the musculoskeletal system and connective tissue,5.463519278873624,-0.21983167166465592
5664,NCT00550862,[H][C@@](C)(CCC(O)=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@]([H])(O)[C@]([H])(CC)[C@]4([H])C[C@]([H])(O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,Factors influencing health status and contact with health services,-0.9316819912796118,-0.008015176908782408
5665,NCT01416402,CC(=O)NCCOC(=O)[C@H](OC1=CC=CC(=C1)C(F)(F)F)C1=CC=C(Cl)C=C1,"Endocrine, nutritional and metabolic diseases",-1.2963077404115746,-0.16404776740612761
5666,NCT01012336,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,-1.0706663976917161,0.8565290614636054
5667,NCT00057213,C[C@@H]1NC(C)(C)CO[C@@]1(O)C1=CC=CC(Cl)=C1,Mental and behavioural disorders,-0.7755287213994536,0.1088419377759632
5668,NCT00153998,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,Neoplasms,-1.0624285315788264,0.5258251013530412
5669,NCT01450488,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(N=C3NC(=CS3)C3=CN=CC=C3)=C(C)C=C2)CC1,Diseases of the nervous system,-0.5715976581335394,0.24700936232671167
5670,NCT00165841,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1,Diseases of the digestive system,-1.072940424578574,0.35528144562680014
5671,NCT00730353,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,Diseases of the digestive system,-1.3037304121841218,0.027541305911763375
5672,NCT00559650,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the circulatory system,5.463519278873624,-0.21983167166465592
5673,NCT01085097,CCN(C(=O)C1=C(O)C2=C(C=CC=C2Cl)N(C)C1=O)C1=CC=CC=C1,Certain infectious and parasitic diseases,-0.5061900989069837,-0.1770272277984035
5674,NCT01129648,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the musculoskeletal system and connective tissue,5.463519278873624,-0.21983167166465592
5675,NCT00075660,NC(=S)N\N=C\C1=C(N)C=CC=N1,Neoplasms,-1.0938210045739196,-0.7972393558218734
5676,NCT02204332,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CC=C4)C(C)=C([C@@H](OC)C(=O)[C@]1(C)[C@H](C[C@H]1OC[C@@]21OC(C)=O)OC)C3(C)C,Neoplasms,-0.8987550944819749,1.8514583641806956
5677,NCT00208533,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,Factors influencing health status and contact with health services,-0.18272899111917096,0.3043651942329615
5678,NCT00629239,CNC(=O)C1=C(OC[C@@H](O)CN2CCC3(CC4=CC(Cl)=CC=C4O3)CC2)C=C(OC(C)(C)C(O)=O)C(Cl)=C1,Diseases of the nervous system,-1.2597664469619905,0.673469610286647
5679,NCT00479934,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1,Diseases of the skin and subcutaneous tissue,-0.7625131610612504,0.18557961807245518
5680,NCT00533637,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,Diseases of the respiratory system,-0.6770751488282113,0.008551931788458552
5681,NCT01074008,[H][C@@]12C[C@]1(NC(=O)[C@]1([H])C[C@H](CN1C(=O)[C@H](CCCCC\C=C/2)NC(=O)C1=CN=C(C)C=N1)OC1=NC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)NS(=O)(=O)C1CC1,Certain infectious and parasitic diseases,-0.574992220162097,1.723779699842609
5682,NCT00466440,CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CN(C2CCN(CC3=CC=CC=N3)CC2)C2=CC=CC=C12,others,0.29848036414962503,0.4646348988306249
5683,NCT00459875,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,Neoplasms,-1.3037304121841218,0.027541305911763375
5684,NCT01189812,[Li+],Mental and behavioural disorders,-1.0728040406136459,-1.5484678343928457
5685,NCT01681121,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the nervous system,5.463519278873624,-0.21983167166465592
5686,NCT00614705,CNC(=O)C1=CC=C(C)C(=C1)N1C(C)=CC(OCC2=C(F)C=C(F)C=C2)=C(Br)C1=O,Certain infectious and parasitic diseases,-0.9860706025617593,0.15183844113829156
5687,NCT01108458,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,Neoplasms,-0.8432645667411695,-0.13236164327527103
5688,NCT00703339,[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1,Diseases of the respiratory system,-0.9034811419035769,0.6015044798259302
5689,NCT00193037,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O,others,-0.383866308401845,1.605677730920875
5690,NCT01353248,[H][C@](N=C(O)OC)(C(C)C)C(=O)N1CC2(CC2)C[C@@]1([H])C1=NC=C(N1)C1=CC2=C(C=C1)C1=C(C=C(C=C1)C1=CC3=C(C=C1)N=C(N3)[C@@]1([H])N(C(=O)[C@@]([H])(N=C(O)OC)C(C)C)[C@]3([H])CC[C@@]1([H])C3)C2(F)F,Certain infectious and parasitic diseases,-0.9706139870121135,1.4520956043556548
5691,NCT02215538,COC(=O)C(C1CCCCN1)C1=CC=CC=C1,Mental and behavioural disorders,-0.5834972364509068,0.4053547196315966
5692,NCT00687297,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1,others,-0.40190885306914864,0.6079778211924107
5693,NCT00474383,[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,others,-0.8787853291439918,-0.02342564681819539
5694,NCT00554099,NC1=CC(C(O)=O)=C(O)C=C1,Diseases of the digestive system,-1.0155245235571073,-0.8081420057198926
5695,NCT01416558,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,others,-1.0227509021971464,1.663304147003489
5696,NCT00589979,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,Diseases of the musculoskeletal system and connective tissue,-1.120815687260105,-0.5012295871777395
5697,NCT00878605,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,"Endocrine, nutritional and metabolic diseases",5.463519278873624,-0.21983167166465592
5698,NCT00676715,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the nervous system,5.463519278873624,-0.21983167166465592
5699,NCT00611715,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,others,-0.8432645667411695,-0.13236164327527103
5700,NCT01024920,COC(=O)C1=CC=C2C(NC(=O)\C2=C(/NC2=CC=C(C=C2)N(C)C(=O)CN2CCN(C)CC2)C2=CC=CC=C2)=C1,Neoplasms,-0.3059180076055029,1.018367090978273
5701,NCT00165503,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,Neoplasms,-0.3288316544642889,7.376610360978347
5702,NCT01247818,OC(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C1=C2C=C(I)C(=O)C(I)=C2OC2=C(I)C(O)=C(I)C=C12,Diseases of the skin and subcutaneous tissue,-1.230039206870182,-0.6519671156572221
5703,NCT00157482,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,"Endocrine, nutritional and metabolic diseases",-0.21939230437089272,-0.12754439881770716
5704,NCT00734253,CC1=C(O)C(CN)=C(CO)C=N1,"Endocrine, nutritional and metabolic diseases",-0.969552022753427,-0.7525229201599587
5705,NCT00423137,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the respiratory system,5.463519278873624,-0.21983167166465592
5706,NCT00387660,N[C@@H](CCCNC(N)=N)C(O)=O,others,-1.1721690204145794,-1.3030337442824906
5707,NCT00060125,CN1C=NC=C1[C@@](N)(C1=CC=C(Cl)C=C1)C1=CC2=C(C=C1)N(C)C(=O)C=C2C1=CC(Cl)=CC=C1,Diseases of the nervous system,-0.03721853065116188,-0.33195323848348524
5708,NCT00535470,CN(CCCl)CCCl,others,-0.9694576775420268,-1.6197433985407972
5709,NCT00062062,N[C@@H](CCCNC(N)=N)C(O)=O,others,-1.1721690204145794,-1.3030337442824906
5710,NCT00454688,CN([C@H](CN1CC[C@H](O)C1)C1=CC=CC=C1)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,Diseases of the digestive system,-0.2169272049154164,0.3774734207609891
5711,NCT00429494,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,Diseases of the genitourinary system,0.0004924566288230093,1.681351849914233
5712,NCT00630149,[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(CCC2=CNC3=C2C(O)=NC(=N)N3)C=C1)C(O)=O,Certain infectious and parasitic diseases,-1.1665563015012472,-0.4906588669031697
5713,NCT01244230,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Diseases of the skin and subcutaneous tissue,-0.22655755275838899,0.2697191452539878
5714,NCT00274924,N[C@@H](CCCNC(N)=N)C(O)=O,"Injury, poisoning and certain other consequences of external causes",-1.1721690204145794,-1.3030337442824906
5715,NCT00282230,O\C(CCC#C)=C(\C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F,Diseases of the genitourinary system,-0.9161172111638795,-0.7895819115421189
5716,NCT00083759,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the musculoskeletal system and connective tissue,5.463519278873624,-0.21983167166465592
5717,NCT00363766,ClC1=CC(Cl)=C(C=C1)C(=O)NS(=O)(=O)C1=CC=C(Br)S1,others,-1.27753881591248,-0.781759469227767
5718,NCT00049179,ClCCN(CCCl)P1(=O)NCCCO1,others,-1.098500051706053,-1.981432611503475
5719,NCT01489046,CC1=CN([C@@H]2O[C@](CO)(C=C2)C#C)C(=O)NC1=O,Certain infectious and parasitic diseases,-0.7632140295132855,-0.0712650509534424
5720,NCT01222676,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,Neoplasms,-0.3288316544642889,7.376610360978347
5721,NCT00365053,ONC(=O)\C=C\C1=CC=CC(=C1)S(=O)(=O)NC1=CC=CC=C1,Neoplasms,-1.0186252293395444,-0.44910707951573337
5722,NCT00734032,CCN(CC)CCN(CC1=CC=C(C=C1)C1=CC=C(C=C1)C(F)(F)F)C(=O)CN1C2=C(CCC2)C(=O)N=C1SCC1=CC=C(F)C=C1,Diseases of the circulatory system,-0.7267048338738401,0.06118478464334491
5723,NCT01490632,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the skin and subcutaneous tissue,5.463519278873624,-0.21983167166465592
5724,NCT01528787,CC1=CC(C)=C(C=C1)C(=O)OCC1=CC=C(C=C1)[C@@H](CN)C(=O)NC1=CC=C2C=NC=CC2=C1,Diseases of the eye and adnexia,-1.2231415404762043,-0.17452466242627826
5725,NCT00248495,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,others,-0.3288316544642889,7.376610360978347
5726,NCT00003995,CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12,Neoplasms,-0.4760597431264585,1.4570074829623256
5727,NCT00488345,[H][C@@]12CC3=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)N(C)C,Certain infectious and parasitic diseases,-0.8008696591714357,0.23145991281853784
5728,NCT00614393,CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12,Neoplasms,-0.4760597431264585,1.4570074829623256
5729,NCT00592007,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H],Neoplasms,-0.9194050485189921,0.09630476463898632
5730,NCT00595530,CC1=CC(O)=CC(C)=C1Cl,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,-1.1191640773455704,-1.086234304785475
